SUBSTÂNCIA;CÓDIGO GGREM;REGISTRO;EAN 1;EAN 2;EAN 3;PRODUTO;APRESENTAÇÃO
"ACETATO DE CIPROTERONA;ETINILESTRADIOL";506321030038106;1156001970019;7908020500797;    -     ;    -     ;ACETATO DE CIPROTERONA + ETINILESTRADIOL;2 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21
"ACETATO DE CIPROTERONA;ETINILESTRADIOL";506320120036617;1156002220013;7908020502630;    -     ;    -     ;FERANE 35;2 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21
"ACETATO DE CIPROTERONA;ETINILESTRADIOL";506320120036717;1156002220031;7908020502647;    -     ;    -     ;FERANE 35;2 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 63
"ACETATO DE CIPROTERONA;ETINILESTRADIOL";595921080000104;1191300030016;7898079009078;    -     ;    -     ;LEILA;(2,0 + 0,035) MG COM REV CT BL AL PLAS PVC/PVDC TRANS  X  21
"ACETATO DE CIPROTERONA;ETINILESTRADIOL";531606401115415;1356901580015;7894916502962;    -     ;    -     ;ARTEMIDIS 35;2,00 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21 
"ACETATO DE CIPROTERONA;ETINILESTRADIOL";540813080000306;1558900040032;7898907313872;    -     ;    -     ;ACETATO DE CIPROTERONA+ETINILESTRADIOL;2,0 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 63
"ACETATO DE CIPROTERONA;ETINILESTRADIOL";536217060007704;1565100630016;7898927563028;    -     ;    -     ;DUELLE;(2 + 0,035)MG COM REV CT BL AL PLAS PVC TRANS X 21
"ACETATO DE CIPROTERONA;ETINILESTRADIOL";536217060007604;1565100630024;7898910350031;    -     ;    -     ;DUELLE;(2 + 0,035)MG COM REV CT BL AL PLAS PVC TRANS X 63
"ACETATO DE CIPROTERONA;ETINILESTRADIOL";538808401113411;1677304440010;7896004703954;    -     ;    -     ;REPOPIL 35;2,00 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21 
"ACETATO DE CIPROTERONA;ETINILESTRADIOL";538808402111410;1677304440037;7896004734026;    -     ;    -     ;REPOPIL 35;2,00 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 63
"ACETATO DE CIPROTERONA;ETINILESTRADIOL";538822040112406;1677306750017;7896004784847;    -     ;    -     ;ACETATO DE CIPROTERONA + ETINILESTRADIOL;2,00 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21 
"ACETATO DE CIPROTERONA;ETINILESTRADIOL";538822040112506;1677306750025;7896004784854;    -     ;    -     ;ACETATO DE CIPROTERONA + ETINILESTRADIOL;2,00 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 63
"ACETATO DE CIPROTERONA;ETINILESTRADIOL";538912080018214;1705600720013;7891106905916;7891106913966;    -     ;DIANE 35;(2,000+ 0,035) MG COM REV CT BL CALEND AL PLAS TRANS X 21
"ACETATO DE CIPROTERONA;ETINILESTRADIOL";538912080018304;1705600720021;7891106906944;7891106913959;    -     ;DIANE 35;(2,000+ 0,035) MG COM REV CT BL CALEND AL PLAS TRANS X 63
"ACETATO DE CIPROTERONA;ETINILESTRADIOL";540516060004306;1779400290019;7898505093107;    -     ;    -     ;ACETATO DE CIPROTERONA+ETINILESTRADIOL;2 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21
"ACETATO DE CIPROTERONA;VALERATO DE ESTRADIOL";533022100081617;1049714940011;7896006201564;    -     ;    -     ;CLIMENE;2 MG COM REV X 11 + (2 + 1) MG COM REV X 10 CT BL AL PLAS PVC TRANS
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";508020070132607;1004312890018;7891317154721;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2,0 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANS  X  21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";508020050131407;1004312980017;7891317004040;    -     ;    -     ;AMORA;(2,0 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANS  X  21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";508023020172503;1004312980025;7891317004757;7891317004057;    -     ;AMORA;(2,0 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 63
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";541822080183706;1023513880016;7896004781761;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";541822080184006;1023513880024;7896004781778;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  42
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";541822080183806;1023513880032;7896004781785;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  63
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";541822080183906;1023513880040;7896004781792;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  84
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";541822060181304;1023513970015;7894916517485;    -     ;    -     ;BELADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";541822060181404;1023513970023;7894916517492;    -     ;    -     ;BELADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  42
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";541822060181504;1023513970031;7894916517508;    -     ;    -     ;BELADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  63
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";541822060181604;1023513970041;7894916517515;    -     ;    -     ;BELADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  84
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";509022070028917;1039002210011;7898040329921;    -     ;    -     ;CHERRY;(2,00+0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANSL X 21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";509022070029017;1039002210021;7898040329938;    -     ;    -     ;CHERRY;(2,00+0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANSL X 21 + 7 PLACEBOS
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";526122030152104;1058310040016;7896004784649;    -     ;    -     ;EMILY;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";526122030152204;1058310040024;7896004784656;    -     ;    -     ;EMILY;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  42
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";526122030152304;1058310040032;7896004784663;    -     ;    -     ;EMILY;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  63
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";526122030152404;1058310040040;7896004784670;    -     ;    -     ;EMILY;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  84
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";526122080160006;1058310050011;7896004784908;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";526122080160106;1058310050021;7896004784915;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  42
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";526122080160206;1058310050038;7896004784922;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  63
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";526122080160306;1058310050046;7896004784939;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  84
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";534220010019707;1221401030017;7892953002124;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;2 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";534220010019807;1221401030025;7892953002131;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;2 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 63
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";534218050015304;1221401060013;7892953003381;    -     ;    -     ;LIBERFEM;2 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";534218050015404;1221401060021;7892953003398;    -     ;    -     ;LIBERFEM;2 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 63
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";525322030106304;1267504070011;7896004784687;    -     ;    -     ;BEZIANY;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";525322030106404;1267504070028;7896004784694;    -     ;    -     ;BEZIANY;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  42
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";525322030106504;1267504070036;7896004784700;    -     ;    -     ;BEZIANY;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  63
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";525322030106604;1267504070044;7896004784717;    -     ;    -     ;BEZIANY;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  84
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";525322080108006;1267504080015;7895296449632;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";525322080108106;1267504080023;7895296449649;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  42
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";525322080108206;1267504080031;7895296449656;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  63
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";525322080108306;1267504080041;7895296449663;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  84
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";543820070056707;1351700500013;7898569762742;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2,0 + 0,03) MG COM REV CT BL CALEND AL PLAS TRANS X 21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";543820070057007;1351700500021;7898569762759;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2,0 + 0,03) MG COM REV CT BL CALEND AL PLAS TRANS X 42
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";543820070057107;1351700500031;7898569762766;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2,0 + 0,03) MG COM REV CT BL CALEND AL PLAS TRANS X 63
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";543820070056807;1351700500048;7898569762926;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2,0 + 0,03) MG COM REV CT BL CALEND AL PLAS TRANS X 84
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";543820070056907;1351700500056;7898569762773;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2,0 + 0,03) MG COM REV CT BL CALEND AL PLAS TRANS X 105
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";565620050001107;1356400070030;7908134200330;    -     ;    -     ;CHERRY;(2,00+0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANSL X 63
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";565620050001007;1356400070049;7908134200347;    -     ;    -     ;CHERRY;(2,00+0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANSL X 63 + 21 PLACEBOS
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";538822100115706;1677306740011;7894916342704;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";538822100115806;1677306740021;7894916342988;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  42
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";538822100115906;1677306740038;7894916342995;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  63
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";538822100116006;1677306740046;7894916343008;    -     ;    -     ;ACETATO DE CLORMADINONA + ETINILESTRADIOL;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  84
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";538822080114404;1677306760012;7896004786414;    -     ;    -     ;LOLITA;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";538822080114504;1677306760020;7896004786421;    -     ;    -     ;LOLITA;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  42
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";538822080114604;1677306760039;7896004786438;    -     ;    -     ;LOLITA;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  63
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";538822080114704;1677306760047;7896004786445;    -     ;    -     ;LOLITA;(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  84
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";525013060102904;1832600060017;7896422531788;    -     ;    -     ;AIXA;2 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";525013060103004;1832600060033;7896422532228;    -     ;    -     ;AIXA;2 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 63 
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";542813120000018;1861000010012;7898582380183;    -     ;    -     ;BELARA;2 MG + 0,03 MG COM REV CT BL CALEND AL PLAS TRANS X 21
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";542820010005607;1861000010039;7898582380275;    -     ;    -     ;BELARA;2 MG + 0,03 MG COM REV CT BL CALEND AL PLAS TRANS X 63
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";542817070001603;1861000010063;7898582380527;    -     ;    -     ;BELARA;2 MG + 0,03 MG COM REV CT BL CALEND AL PLAS TRANS X 21 + 7 PLACEBOS
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";542820050007107;1861000010098;7898582382064;    -     ;    -     ;BELARA;2 MG + 0,03 MG COM REV CT BL CALEND AL PLAS TRANS X 63 + 21 PLACEBOS
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";542817040001507;1861000070015;7898582380268;    -     ;    -     ;BELARINA;2 MG + 0,02 MG COM REV CT BL CALEND AL PLAS TRANS X 24 + 4 PLACEBO
"ACETATO DE CLORMADINONA;ETINILESTRADIOL";542820010005707;1861000070023;7898582382057;    -     ;    -     ;BELARINA;2 MG + 0,02 MG COM REV CT BL CALEND AL PLAS TRANS X 72 + 12 PLACEBO
ACETATO DE DEGARELIX;521416070006103;1287600170032;7896165600918;    -     ;    -     ;FIRMAGON;80 MG PO LIOF SOL INJ SC CT FA VD TRANS + DIL SER PRENC VD TRANS X 4,2 ML + ADAPT + AGU
ACETATO DE DEGARELIX;521416070006203;1287600170040;7896165600925;    -     ;    -     ;FIRMAGON;120 MG PO LIOF SOL INJ SC CT 2 FA VD TRANS + 2 DIL SER PRENC VD TRANS X 3 ML + 2 ADAPT + 2 AGU
ACETATO DE DESMOPRESSINA;519507902176111;1064601720018;7898149934910;7898943602497;    -     ;ACETATO DE DESMOPRESSINA;0,1 MG/ML SOL NAS CT FR SPR VD AMB X 2,5 ML
ACETATO DE DESMOPRESSINA;510005601133416;1103901150033;7895005800303;    -     ;    -     ;FURP-DESMOPRESSINA;0,1 MG/ML SOL NAS CT FR VD AMB X 5ML + CAN
ACETATO DE DESMOPRESSINA;521400201113315;1287600150015;7896165600048;    -     ;    -     ;DDAVP;0,1 MG COM CT FR PLAS PEAD OPC X 30
ACETATO DE DESMOPRESSINA;521400204112311;1287600150023;7896165600055;    -     ;    -     ;DDAVP;0,2 MG COM CT FR PLAS PEAD OPC X 30
ACETATO DE DESMOPRESSINA;521400203175318;1287600150031;7896165600017;    -     ;    -     ;DDAVP;0,1MG/ML SOL NAS CT FR VD AMB 2,5ML + 2 TUB
ACETATO DE DESMOPRESSINA;521400205151319;1287600150041;7896165600062;    -     ;    -     ;DDAVP;4 MCG/ML SOL INJ CT 10 AMP VD TRANS X 1 ML
ACETATO DE DESMOPRESSINA;521400202179311;1287600150058;7896165600024;    -     ;    -     ;DDAVP;0,1 MG/ML SOL SPR NAS CT FR SPR VD AMB 2,5ML
ACETATO DE DESMOPRESSINA;521400212158315;1287600150082;7896165600178;    -     ;    -     ;DDAVP;15 MCG /ML SOL INJ CT 10 AMP VD TRANS X 1ML 
ACETATO DE DEXAMETASONA;507739001166111;1023508480013;7896004721903;    -     ;    -     ;ACETATO DE DEXAMETASONA;1 MG/G CREM DERM CT BG AL X 10 G  
ACETATO DE DEXAMETASONA;520728501161114;1037004790019;7896112101352;    -     ;    -     ;ACETATO DE DEXAMETASONA;1 MG/G CREM DERM CT BG AL X 10 G
ACETATO DE DEXAMETASONA;533024801168118;1049713340019;7896006267010;    -     ;    -     ;ACETATO DE DEXAMETASONA;1 MG/ G CREM DERM CT BG AL X 10 G 
ACETATO DE DEXAMETASONA;522101202167413;1050400380015;7898089300714;    -     ;    -     ;METADEX;1 MG/G CREM CT BG AL X 10 G
ACETATO DE DEXAMETASONA;517620010024807;1053500840063;7898060131962;    -     ;    -     ;DEXAMETRAT;1 MG/G CREM  DERM CT BG AL X 10 G 
ACETATO DE DEXAMETASONA;517618010025106;1053501950016;7899620912694;    -     ;    -     ;ACETATO DE DEXAMETASONA;1 MG/G CREM  DERM CT BG AL X 10 G 
ACETATO DE DEXAMETASONA;500507801158416;1057303170017;7896658003226;    -     ;    -     ;DECADRONAL;8 MG/ML SUS INJ CT FA INC X 2 ML
ACETATO DE DEXAMETASONA;526129201168116;1058305440011;7896004721897;    -     ;    -     ;ACETATO DE DEXAMETASONA;1 MG/G CREM CT BG AL X 10 G  
ACETATO DE DEXAMETASONA;510001801162417;1103900050051;7895005800327;    -     ;    -     ;FURP-DEXAMETASONA;1 MG/G CR DERM CX 50 BG AL X 10 G
ACETATO DE DEXAMETASONA;511622100048617;1134302120021;7898470686380;    -     ;    -     ;ACETATO DE DEXAMETASONA;1 MG/G CREM DERM CX 50 BG AL X 10 G 
ACETATO DE DEXAMETASONA;525921120068107;1181902220010;7896472503599;7895296449267;    -     ;ACETATO DE DEXAMETASONA;1 MG/G CREM DERM CT BG AL X 10 G  
ACETATO DE DEXAMETASONA;607022110076406;1181902220029;7895296449113;    -     ;    -     ;ACETATO DE DEXAMETASONA;1 MG/G CREM DERM CT BG AL X 20 G
ACETATO DE DEXAMETASONA;607022110076506;1181902220037;7895296449120;    -     ;    -     ;ACETATO DE DEXAMETASONA;1 MG/G CREM DERM CT BG AL X 30 G
ACETATO DE DEXAMETASONA;525921120067907;1181902240011;7896472502110;7896004782560;    -     ;CORTITOP;1 MG/G CREM DERM CT BG AL X 10 G  
ACETATO DE DEXAMETASONA;525922030071603;1181902240021;7896004782225;    -     ;    -     ;CORTITOP;1 MG/G CREM DERM CT BG AL X 20 G
ACETATO DE DEXAMETASONA;525922030071703;1181902240038;7896004782232;    -     ;    -     ;CORTITOP;1 MG/G CREM DERM CT BG AL X 30 G
ACETATO DE DEXAMETASONA;510802401162419;1201900220011;0742832304825;    -     ;    -     ;DEXAGREEN;1 MG/G CREM DERM CT BG AL X 10 G 
ACETATO DE DEXAMETASONA;510822010017903;1201900220021;0742832304948;    -     ;    -     ;DEXAGREEN;1 MG/G CREM DERM CT 50 BG AL X 10 G (EMB HOSP)
ACETATO DE DEXAMETASONA;528524001164112;1256801260012;7898148294596;    -     ;    -     ;ACETATO DE DEXAMETASONA;1 MG/G CREM DERM CT BG AL X 10 G 
ACETATO DE DEXAMETASONA;528524002160110;1256801260020;7898148294602;    -     ;    -     ;ACETATO DE DEXAMETASONA;1 MG/G CREM DERM CX 100 BG AL X 10 G (EMB HOSP)
ACETATO DE DEXAMETASONA;527920110038507;1410706350012;7898216361939;    -     ;    -     ;ACETATO DE DEXAMETASONA;1 MG/G CREM DERM  CT BG  AL X 10 G
ACETATO DE DEXAMETASONA;506410101169111;1438101450018;7896523210698;    -     ;    -     ;ACETATO DE DEXAMETASONA;1,0 MG/G CREM DERM CT BG AL X 10 G 
ACETATO DE DEXAMETASONA;510408201168115;1542300750016;7899095232372;    -     ;    -     ;ACETATO DE DEXAMETASONA;1,00 MG/G CREM DERM CT BG AL X 10 G
ACETATO DE DEXAMETASONA;510408701160415;1542300760011;7899095203204;    -     ;    -     ;CETADEX;1 MG/G CREM DERM CT BG AL X 10 G 
ACETATO DE DEXAMETASONA;538811101168413;1677301900010;7896004707624;    -     ;    -     ;DEXADERMIL;1MG/G CREM DERM CT BG AL X 10 G
"ACETATO DE DEXTROALFATOCOFEROL;ÁCIDO FÓLICO";504113501115313;1097402000046;7896112456162;    -     ;    -     ;DTN-FOL;400 MCG + 10 MG CAP MOLE CT FR PLAS X 90
ACETATO DE FLUDROCORTISONA;505618010042617;1376401600011;7895858017002;    -     ;    -     ;FLORINEFE;0,1 MG COM CT FR VD AMB X 100
ACETATO DE FLUORMETOLONA;500901601170311;1006810960014;7896548198865;    -     ;    -     ;FLORATE;1,0 MG/ML SUS OFT CT FR GOT PLAS OPC X 5 ML
ACETATO DE FLUORMETOLONA;506719050078317;1029804830022;7896676432916;    -     ;    -     ;FLUTINOL;1 MG/ML SUS OFT CT FR GOT PLAS TRANS X 5 ML  
ACETATO DE FLUORMETOLONA;523401901131412;1172500280028;7896180300213;    -     ;    -     ;FLUTINOL;1 MG/ML SUS OFT CT FR GOT PLAS TRANS X 5 ML  
ACETATO DE GANIRRELIX;525522070024717;1002902120011;7897337716581;    -     ;    -     ;ORGALUTRAN;0,5 MG/ML SOL INJ SC CT SER PREENC VD TRANS X 0,5 ML
ACETATO DE GANIRRELIX;527302501154311;1017100970011;7897572001336;    -     ;    -     ;ORGALUTRAN;0,5 MG/ML SOL INJ SC CT SER PREENC VD TRANS X 0,5 ML
ACETATO DE GLATIRÂMER;537500101151219;1557300010010;7898919602933;    -     ;    -     ;COPAXONE;20 MG/ML SOL INJ CT 28 SER PREENC VD TRANS X 1 ML
ACETATO DE GLATIRÂMER;537517120007103;1557300010045;7898587900256;    -     ;    -     ;COPAXONE;40 MG/ML SOL INJ SC CT 12 SER PREENC VD TRANS X 1 ML
ACETATO DE GLATIRÂMER;559123010009504;1562600320011;7898605330348;    -     ;    -     ;GLAMETIX;20 MG/ML SOL INJ SC CT 28 SER PREENC VD TRANS X 1 ML
ACETATO DE GOSSERRELINA;502320020033607;1161800430038;5000456057547;7896206400552;    -     ;ZOLADEX;3,6 MG DEPOT + SER PREENC PLAS TRANS BS CT ENV AL POLIET X 1
ACETATO DE GOSSERRELINA;502320020033707;1161800430046;5000456057554;7896206400873;    -     ;ZOLADEX;10,8 MG DEPOT + SER PREENC PLAS TRANS BS CT ENV AL POLIET X 1
ACETATO DE HIDROCORTISONA;520729802163114;1037005270019;7896112132936;    -     ;    -     ;ACETATO DE HIDROCORTISONA;10 MG/G CREM DERM CT BG AL X 15 G 
ACETATO DE HIDROCORTISONA;520717040107406;1037005270035;7896112127277;    -     ;    -     ;ACETATO DE HIDROCORTISONA;10 MG/G CREM DERM CT BG AL X 20 G
ACETATO DE HIDROCORTISONA;520729803161115;1037005270078;7896112132974;    -     ;    -     ;ACETATO DE HIDROCORTISONA;10 MG/G CREM DERM CT BG AL X 30 G 
ACETATO DE HIDROCORTISONA;533024901162111;1049713330013;7896006267072;    -     ;    -     ;ACETATO DE HIDROCORTISONA;10 MG/G CREM DERM CT BG AL X 20 G
ACETATO DE HIDROCORTISONA;533017110066203;1049714040019;7896006214557;    -     ;    -     ;CORTIGEN;10 MG/G CREM DERM CT BG AL X 20 G
ACETATO DE HIDROCORTISONA;538912050013713;1705600810012;7795320000849;    -     ;    -     ;BERLISON;10 MG/G CREM DERM CT BG AL X 15 G 
ACETATO DE HIDROCORTISONA;538912050013813;1705600810020;7795320050011;    -     ;    -     ;BERLISON;10 MG/G CREM DERM CT BG AL X 30 G
